5 stars_count,5 stars_average_score,4 stars_count,4 stars_average_score,2 stars_count,2 stars_average_score,3 stars_count,3 stars_average_score,1 star_count,1 star_average_score
4.0,0.7705647945404053,,,,,,,,
20.0,0.7723515093326568,2.0,0.5187921822071075,,,,,,
8.0,0.7617635428905487,2.0,0.5470715761184692,,,,,1.0,0.8645927906036377
37.0,0.7633416322437493,10.0,0.451057231426239,,,,,,
38.0,0.6943497814630207,12.0,0.6281527355313301,1.0,0.30078834295272827,1.0,0.33705252408981323,2.0,0.6425807774066925
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
103.0,0.7566025893665055,19.0,0.5270513500037947,,,,,1.0,0.7018411755561829
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
2.0,0.715351402759552,,,,,,,,
16.0,0.7937755286693573,11.0,0.5645832852883772,,,,,,
1.0,0.5229780673980713,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
13.0,0.7261145527546222,3.0,0.5933076540629069,,,1.0,0.3646322786808014,,
37.0,0.7081824895497915,5.0,0.5136284530162811,,,1.0,0.6131871938705444,,
25.0,0.7568309354782105,8.0,0.5597411617636681,1.0,0.29862990975379944,,,,
4.0,0.8274653106927872,,,,,,,,
71.0,0.6856198432579846,48.0,0.5647057431439558,3.0,0.4660335083802541,8.0,0.5151461064815521,5.0,0.5531095504760742
5.0,0.6299697875976562,5.0,0.6060095191001892,1.0,0.30605167150497437,1.0,0.6438719630241394,,
2.0,0.4839187264442444,,,,,,,,
260.0,0.7531629221943709,50.0,0.5799112194776535,2.0,0.42200353741645813,6.0,0.505690669020017,7.0,0.48521261130060467
,,,,,,1.0,0.251864492893219,,
32.0,0.698969635181129,8.0,0.5652693621814251,1.0,0.413021057844162,2.0,0.5016268938779831,,
2.0,0.8532388806343079,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
4.0,0.7876705676317215,1.0,0.6387515068054199,,,,,,
32.0,0.7359439106658101,8.0,0.5691614113748074,1.0,0.36930662393569946,2.0,0.44875723123550415,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.3837778568267822,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
40.0,0.7283882103860378,8.0,0.5408178009092808,,,2.0,0.4829912930727005,1.0,0.5363150835037231
55.0,0.7264464237473228,7.0,0.6300135169710431,3.0,0.4540625015894572,2.0,0.44916367530822754,2.0,0.7348320186138153
,,1.0,0.39173248410224915,,,,,,
,,1.0,0.5764145255088806,,,,,,
58.0,0.7207851014260588,22.0,0.5544805066152052,,,4.0,0.5169833227992058,1.0,0.6695289611816406
3.0,0.8203319907188416,1.0,0.5952138900756836,,,,,,
73.0,0.7294159315220298,42.0,0.5913277828977221,2.0,0.5808917880058289,18.0,0.5259279327260123,8.0,0.7088471092283726
1.0,0.677854061126709,1.0,0.49674710631370544,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
10.0,0.5627180457115173,8.0,0.6092290058732033,3.0,0.5578623612721761,2.0,0.5132580697536469,2.0,0.9313773810863495
,,,,,,1.0,0.251864492893219,,
1.0,0.8658444285392761,1.0,0.6972167491912842,,,,,,
8.0,0.7771831378340721,2.0,0.5912750661373138,1.0,0.4876919686794281,,,,
111.0,0.7124647605526555,52.0,0.5677802121410003,2.0,0.5261201113462448,5.0,0.4501726984977722,2.0,0.7245966494083405
4.0,0.7796066999435425,1.0,0.3845174014568329,,,,,,
,,,,1.0,0.4902513921260834,,,,
113.0,0.7332534228278472,43.0,0.6188845177029454,,,5.0,0.5363192558288574,,
,,,,,,1.0,0.251864492893219,,
150.0,0.72523200015227,52.0,0.5849206951948313,2.0,0.3683336228132248,15.0,0.5277160008748373,4.0,0.6186108738183975
2.0,0.7557581961154938,1.0,0.4969630539417267,1.0,0.6376853585243225,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.7391902804374695,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
52.0,0.7186646765241256,23.0,0.533317190149556,,,6.0,0.5834591835737228,1.0,0.5480524897575378
21.0,0.7338258567310515,6.0,0.5536918342113495,1.0,0.4417567551136017,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
4.0,0.7138879299163818,1.0,0.3813703656196594,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.6915164589881897,,,,,,
,,,,,,1.0,0.251864492893219,,
4.0,0.8839647024869919,,,,,,,,
4.0,0.6199895069003105,3.0,0.6836174329121908,,,,,,
,,,,,,1.0,0.8061432838439941,1.0,0.9091442823410034
,,,,,,1.0,0.251864492893219,,
1.0,0.5599648356437683,2.0,0.46951259672641754,,,,,,
1.0,0.40639033913612366,,,1.0,0.6055771708488464,1.0,0.44009801745414734,,
77.0,0.766960634039594,29.0,0.5857585391093945,,,1.0,0.6512149572372437,,
241.0,0.7145315103263776,86.0,0.548955766960632,4.0,0.49664945155382156,5.0,0.35521088242530824,3.0,0.5431703329086304
5.0,0.7391952395439148,,,,,,,,
,,,,,,1.0,0.251864492893219,,
75.0,0.7323890841007232,26.0,0.5707437189725729,,,3.0,0.3955620328585307,,
29.0,0.7290576758055851,7.0,0.5218976480620248,1.0,0.25675639510154724,2.0,0.5589052736759186,,
2.0,0.7242867350578308,,,,,,,,
,,,,,,1.0,0.251864492893219,,
19.0,0.6434471120959834,15.0,0.574010290702184,,,1.0,0.7652541399002075,,
3.0,0.769057055314382,3.0,0.5751206974188486,,,,,,
,,,,,,1.0,0.251864492893219,,
108.0,0.7561079385104003,12.0,0.5508943224946657,2.0,0.42373524606227875,,,1.0,0.7234882116317749
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
122.0,0.7237192468076455,44.0,0.5564750588753007,1.0,0.5354377031326294,7.0,0.5605954783303397,3.0,0.6815620462099711
42.0,0.747463251153628,5.0,0.556096076965332,,,2.0,0.4091535657644272,,
12.0,0.6714937041203181,3.0,0.6166542172431946,,,1.0,0.6757856011390686,,
134.0,0.7338450559929236,30.0,0.5569000681241353,2.0,0.4359062612056732,5.0,0.5423033118247986,1.0,0.4017373323440552
179.0,0.8078124378313566,13.0,0.5908811390399933,2.0,0.3091459423303604,2.0,0.3263275623321533,,
1.0,0.7427038550376892,,,,,,,,
8.0,0.7811378091573715,1.0,0.5575994253158569,,,,,,
40.0,0.7713111504912377,2.0,0.5823871493339539,1.0,0.4200945794582367,1.0,0.5146096348762512,,
6.0,0.7068536678949991,2.0,0.5636098235845566,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
17.0,0.7344223927049076,7.0,0.6666506443704877,,,,,,
21.0,0.7019781101317633,8.0,0.5576688200235367,,,1.0,0.5464496612548828,,
6.0,0.7401739954948425,4.0,0.6326147466897964,,,2.0,0.43551182746887207,,
9.0,0.7787106798754798,5.0,0.5261385023593903,,,,,1.0,0.27569183707237244
1.0,0.7796326279640198,1.0,0.5187004804611206,,,,,,
,,,,,,1.0,0.251864492893219,,
7.0,0.7751227106366839,2.0,0.5382847785949707,,,,,,
,,,,,,1.0,0.251864492893219,,
47.0,0.7286304222776535,34.0,0.5678381727022284,3.0,0.3996499180793762,8.0,0.4910453222692013,2.0,0.8479507863521576
,,,,,,1.0,0.251864492893219,,
1.0,0.911607027053833,,,,,,,,
37.0,0.7528141004008215,6.0,0.5582149624824524,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.77587890625,,,,,,,,
1.0,0.7986869812011719,1.0,0.6534855961799622,,,,,,
,,,,,,1.0,0.40025123953819275,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
117.0,0.7043301070857252,59.0,0.597263720075963,4.0,0.5144070014357567,10.0,0.46497849822044374,,
6.0,0.719191367427508,7.0,0.6245172321796417,2.0,0.45064760744571686,1.0,0.5457751750946045,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
11.0,0.7189102714711969,2.0,0.6419538110494614,,,,,,
,,,,,,1.0,0.251864492893219,,
22.0,0.7660099498250268,2.0,0.7460149228572845,,,,,,
,,,,,,1.0,0.251864492893219,,
13.0,0.7233593968244699,3.0,0.6421005328496298,,,4.0,0.45365436375141144,,
,,,,,,1.0,0.251864492893219,,
5.0,0.7406686186790467,,,,,,,,
,,,,,,1.0,0.251864492893219,,
17.0,0.7131094318978927,3.0,0.5942033131917318,,,1.0,0.5264291167259216,,
53.0,0.7345369896798764,32.0,0.5775518920272589,4.0,0.498057059943676,2.0,0.5231095403432846,1.0,0.8176589608192444
61.0,0.7499295727151339,11.0,0.5345877544446425,1.0,0.26195138692855835,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
3.0,0.6456650992234548,,,,,,,,
15.0,0.7781676292419434,1.0,0.4713726043701172,,,,,,
4.0,0.636933721601963,1.0,0.5414940118789673,,,,,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.5266167521476746,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
9.0,0.913705461555057,,,,,,,,
10.0,0.8194824993610382,,,,,,,,
6.0,0.7503739496072134,1.0,0.5015259981155396,,,,,,
1.0,0.8426642417907715,1.0,0.49386802315711975,,,,,1.0,0.7265110611915588
28.0,0.6526318373424667,6.0,0.5262043823798498,1.0,0.49051472544670105,2.0,0.4374087005853653,2.0,0.5991122722625732
,,,,,,1.0,0.251864492893219,,
70.0,0.7453252102647508,25.0,0.5493091356754303,2.0,0.4977015256881714,1.0,0.3116038739681244,1.0,0.5706299543380737
,,,,,,1.0,0.251864492893219,,
38.0,0.7555154248287803,11.0,0.5522082312540575,,,,,,
3.0,0.6924338936805725,1.0,0.7340226173400879,,,1.0,0.4235735535621643,,
,,,,,,1.0,0.251864492893219,,
46.0,0.707792922206547,22.0,0.5662791999903592,,,1.0,0.47502440214157104,,
1.0,0.5618371367454529,1.0,0.48917946219444275,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
456.0,0.7415124331519269,110.0,0.5778560348532417,3.0,0.37788281838099164,11.0,0.4939975223758004,,
71.0,0.8056823686814644,11.0,0.5791941799900748,1.0,0.26031139492988586,2.0,0.4510044455528259,,
12.0,0.7273174375295639,2.0,0.6525790989398956,,,1.0,0.6266076564788818,,
48.0,0.7164267040789127,8.0,0.6198705285787582,,,2.0,0.7063435018062592,,
,,,,,,1.0,0.251864492893219,,
25.0,0.7572975790500641,10.0,0.6079514145851135,1.0,0.4960927665233612,,,,
2.0,0.6206552386283875,1.0,0.5083453059196472,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.6028369665145874,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
28.0,0.7925320672137397,5.0,0.5334615290164948,,,,,,
3.0,0.8326110243797302,,,1.0,0.4895487129688263,,,,
32.0,0.6554395593702793,15.0,0.5493524074554443,,,,,,
13.0,0.6458258720544668,5.0,0.5573573648929596,1.0,0.39400428533554077,1.0,0.40049272775650024,,
1.0,0.8001457452774048,1.0,0.7216942310333252,,,,,,
4.0,0.7215185612440109,,,,,,,,
,,,,,,1.0,0.251864492893219,,
25.0,0.771925356388092,2.0,0.4854811280965805,1.0,0.39830031991004944,,,,
15.0,0.6937548319498698,3.0,0.4637853403886159,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
61.0,0.7124791497089824,12.0,0.6018631036082903,,,1.0,0.5192517638206482,1.0,0.2751225531101227
,,,,,,1.0,0.251864492893219,,
3.0,0.6993863582611084,,,,,,,,
102.0,0.7729484167169122,15.0,0.4961870551109314,,,2.0,0.4558156132698059,1.0,0.36299172043800354
1.0,0.8816528916358948,,,,,,,,
66.0,0.7122219353914261,36.0,0.5647353480259577,1.0,0.5448333024978638,6.0,0.5361629575490952,2.0,0.6329275965690613
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
102.0,0.7277755740226484,27.0,0.5940598161132248,,,,,,
74.0,0.7570296598447336,18.0,0.5535177720917596,,,1.0,0.44750112295150757,2.0,0.49172140657901764
67.0,0.6696961304145073,28.0,0.5962633756654603,1.0,0.5496619343757629,2.0,0.48827172815799713,,
37.0,0.6627022245445767,17.0,0.5754884919699501,,,,,1.0,0.8031466603279114
2.0,0.7045646011829376,,,,,,,,
1.0,0.6916805505752563,,,,,,,,
,,,,,,1.0,0.251864492893219,,
204.0,0.7467415576764181,46.0,0.5974970770918805,1.0,0.4702487289905548,3.0,0.35259400804837543,1.0,0.733084499835968
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
23.0,0.7969188845675924,1.0,0.47839856147766113,,,,,,
1.0,0.6122066378593445,1.0,0.4871121048927307,,,,,,
,,,,,,1.0,0.251864492893219,,
32.0,0.7716289293020964,6.0,0.5519635826349258,1.0,0.47882920503616333,,,,
47.0,0.7576550517944579,16.0,0.5263308826833963,,,2.0,0.4645678400993347,3.0,0.8121978839238485
2.0,0.5493520498275757,1.0,0.571978747844696,,,,,,
,,1.0,0.5008359551429749,,,,,,
23.0,0.7050440466922262,13.0,0.540873632981227,,,1.0,0.6282219290733337,,
15.0,0.782968674103419,3.0,0.481971154610316,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.5443205237388611,2.0,0.5939901173114777,1.0,0.26571518182754517,,,,
68.0,0.6921059340238571,30.0,0.5399376442035039,2.0,0.35563381016254425,9.0,0.5533556342124939,2.0,0.6512704491615295
8.0,0.8121791630983353,4.0,0.6336041539907455,,,,,1.0,0.9215518236160278
12.0,0.7398234605789185,,,,,,,,
3.0,0.8808822433153788,,,,,,,,
1.0,0.5009282827377319,,,,,1.0,0.2539339065551758,,
2.0,0.6537100672721863,1.0,0.7164074182510376,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8857402205467224,,,,,,,,
3.0,0.7074724435806274,3.0,0.5910063485304514,,,,,,
13.0,0.8001986696169927,3.0,0.577878475189209,,,,,,
163.0,0.736162796525136,34.0,0.5742260936428519,2.0,0.4044293165206909,2.0,0.5763636827468872,2.0,0.604823961853981
,,,,,,1.0,0.251864492893219,,
1.0,0.5442058444023132,1.0,0.6087151765823364,1.0,0.5303346514701843,,,,
7.0,0.7815498113632202,3.0,0.6119794050852457,,,,,,
162.0,0.69403322795291,64.0,0.5399161148816347,12.0,0.456316202878952,18.0,0.5075598640574349,7.0,0.5898647010326385
19.0,0.760607870001542,2.0,0.4410704970359802,,,,,,
17.0,0.6865498879376579,8.0,0.511720921844244,,,2.0,0.4947796165943146,,
6.0,0.6892652114232382,2.0,0.5835162103176117,,,,,1.0,0.9557862281799316
6.0,0.7223758896191915,6.0,0.6716944128274918,,,1.0,0.5928109884262085,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
7.0,0.8109734228679112,2.0,0.5398860573768616,,,,,,
5.0,0.7049043536186218,1.0,0.9758012294769287,,,,,,
,,,,,,1.0,0.251864492893219,,
19.0,0.6444614717834874,11.0,0.5267455361106179,2.0,0.4850204288959503,2.0,0.6545155346393585,,
81.0,0.7027952582747848,27.0,0.5915038409056487,1.0,0.4920816719532013,,,,
14.0,0.7631946631840297,4.0,0.6038926243782043,,,,,,
2.0,0.6142681837081909,1.0,0.6016142964363098,,,,,,
,,,,,,1.0,0.251864492893219,,
5.0,0.7561809360980988,2.0,0.5372718423604965,,,,,,
70.0,0.7206512859889439,13.0,0.542656999367934,,,1.0,0.3249005973339081,,
32.0,0.7368963314220309,11.0,0.5644305185838179,,,1.0,0.472871333360672,,
104.0,0.7628098339415513,24.0,0.5697109090785185,1.0,0.4544127881526947,2.0,0.4849110394716263,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
40.0,0.6999564982950688,17.0,0.5557817501180312,,,2.0,0.41846153140068054,1.0,0.5176164507865906
42.0,0.734346037819272,20.0,0.5437632903456688,1.0,0.34078511595726013,,,,
,,,,,,1.0,0.251864492893219,,
136.0,0.733569477849147,34.0,0.5853912944302839,5.0,0.46839483380317687,3.0,0.5055093069871267,2.0,0.5550961941480637
32.0,0.7743539251387119,8.0,0.591006588190794,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
31.0,0.718836292143791,13.0,0.6274642187815446,1.0,0.3688555359840393,3.0,0.46478498975435895,,
44.0,0.674296593462879,25.0,0.5242793345451355,2.0,0.49598222970962524,3.0,0.6174812316894531,6.0,0.5794430275758108
94.0,0.732154943207477,39.0,0.5875920233054038,4.0,0.4980054348707199,9.0,0.4565271801418728,2.0,0.6944336295127869
,,,,,,1.0,0.251864492893219,,
108.0,0.7740970778244513,13.0,0.5600403638986441,1.0,0.3209085166454315,1.0,0.2825529873371124,,
22.0,0.7543074664744464,8.0,0.5758550949394703,,,1.0,0.6225163340568542,1.0,0.4869246184825897
2.0,0.8054904937744141,7.0,0.5661633227552686,2.0,0.5518848598003387,1.0,0.5552436709403992,,
,,,,,,1.0,0.251864492893219,,
14.0,0.7331848314830235,5.0,0.5447623312473298,,,3.0,0.4593115448951721,,
55.0,0.7366840237920934,8.0,0.5403286926448345,,,2.0,0.5392778068780899,,
8.0,0.7006530240178108,4.0,0.4999036565423012,,,,,,
6.0,0.7247697015603384,5.0,0.5220612287521362,,,,,1.0,0.5050098299980164
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.5445139408111572,,
3.0,0.7421074112256368,,,,,,,,
107.0,0.6964768792424246,44.0,0.5814916200258515,,,4.0,0.5080000534653664,1.0,0.5139495134353638
16.0,0.7017286587506533,7.0,0.5562773644924164,,,,,,
,,,,,,1.0,0.251864492893219,,
58.0,0.7020389699730379,10.0,0.5182261079549789,,,,,,
119.0,0.7011901553438491,46.0,0.5546663610831551,1.0,0.38029101490974426,7.0,0.3977258801460266,,
46.0,0.7555489177289216,9.0,0.47473618057039046,,,1.0,0.44511404633522034,,
11.0,0.7326789552515204,4.0,0.6318553537130356,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
12.0,0.8095176840821902,1.0,0.4865368604660034,,,,,,
10.0,0.7029196441173553,3.0,0.5700490673383077,,,,,,
208.0,0.7162895484899099,66.0,0.5750898624008353,2.0,0.32079847157001495,11.0,0.4900644990530881,1.0,0.6630271673202515
,,,,,,1.0,0.251864492893219,,
79.0,0.7713822707345214,16.0,0.5712550692260265,,,2.0,0.4225214421749115,3.0,0.6723559101422628
3.0,0.5956308742364248,2.0,0.5715748369693756,,,,,,
15.0,0.7786778330802917,6.0,0.5448314398527145,,,3.0,0.4929506679375966,,
72.0,0.6964927506115701,36.0,0.5675090642438995,,,1.0,0.577889084815979,,
52.0,0.7167585784426103,15.0,0.5778884689013163,,,1.0,0.6265820860862732,,
5.0,0.793483316898346,1.0,0.5927797555923462,,,,,,
19.0,0.6271905130461642,11.0,0.5695525136860934,,,3.0,0.6035521229108175,1.0,0.8911800384521484
1.0,0.866696298122406,,,,,,,,
,,,,,,1.0,0.251864492893219,,
4.0,0.786770299077034,2.0,0.5424693524837494,,,,,,
,,,,,,1.0,0.251864492893219,,
136.0,0.7180634305319366,29.0,0.5461056941542132,1.0,0.38099002838134766,5.0,0.4753463864326477,,
75.0,0.7373596084117889,19.0,0.6385926965035891,,,1.0,0.3640241324901581,1.0,0.5508183240890503
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
4.0,0.7795403301715851,,,,,,,,
28.0,0.741764458162444,8.0,0.5204961001873016,,,3.0,0.4223172664642334,,
,,,,,,1.0,0.612847089767456,,
31.0,0.7347708988574243,11.0,0.5838319577954032,2.0,0.4606015831232071,2.0,0.5354063212871552,,
30.0,0.7330878794193267,15.0,0.5760226428508759,1.0,0.4443475008010864,1.0,0.5720601081848145,1.0,0.5279427170753479
10.0,0.8410065591335296,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
,,,,1.0,0.45496439933776855,,,,
1.0,0.7485308051109314,,,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.8616129159927368,,,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
9.0,0.7255583902200063,1.0,0.5017494559288025,1.0,0.525021493434906,,,1.0,0.5883103013038635
1.0,0.9350550770759583,,,,,,,,
8.0,0.7151789888739586,8.0,0.6000022068619728,,,2.0,0.4724707454442978,,
33.0,0.7685446540514628,12.0,0.5292918806274732,,,1.0,0.4334336519241333,,
,,,,,,1.0,0.251864492893219,,
23.0,0.7437547730362933,8.0,0.5469924882054329,,,,,,
143.0,0.8113206816719962,6.0,0.5125578840573629,,,,,,
,,,,,,1.0,0.251864492893219,,
34.0,0.7013513700050467,8.0,0.521090354770422,,,3.0,0.34643030166625977,2.0,0.5687201917171478
14.0,0.7387373277119228,10.0,0.5789347797632217,,,,,,
159.0,0.7860393213026179,17.0,0.5307717814165003,1.0,0.3525635600090027,,,,
242.0,0.7434673817936054,73.0,0.5473011385088098,,,3.0,0.47168416778246564,2.0,0.4323197603225708
9.0,0.6792735622988807,3.0,0.6254083017508189,,,,,,
98.0,0.7221120960858404,36.0,0.5599785207046403,1.0,0.40771248936653137,4.0,0.352713692933321,,
30.0,0.7010710706313451,12.0,0.5709031869967779,1.0,0.547311007976532,3.0,0.45388353367646533,,
170.0,0.7928093706860262,19.0,0.5469813864482077,2.0,0.4818789064884186,1.0,0.3752106726169586,,
4.0,0.8147851079702377,,,,,,,,
69.0,0.7353688858557439,23.0,0.5993140456469163,2.0,0.3916199654340744,2.0,0.37653811275959015,,
,,1.0,0.6141120195388794,,,,,,
193.0,0.745021353422669,33.0,0.5601496416510958,2.0,0.3825993835926056,2.0,0.5454555004835129,,
1.0,0.878510594367981,2.0,0.5489443242549896,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
5.0,0.7863570570945739,3.0,0.5829325914382935,,,,,,
21.0,0.6707440657275063,5.0,0.599682092666626,1.0,0.3906550109386444,2.0,0.2932963967323303,2.0,0.6603237986564636
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
226.0,0.6965331195202549,79.0,0.5502696297591245,3.0,0.5010348359743754,4.0,0.450569286942482,1.0,0.46938103437423706
,,,,,,1.0,0.251864492893219,,
51.0,0.7465190922512728,9.0,0.5731750792927213,,,1.0,0.4380742609500885,,
8.0,0.6143132224678993,2.0,0.6009692847728729,,,1.0,0.7415546774864197,1.0,0.7143810391426086
13.0,0.7163624717639043,8.0,0.5442268401384354,2.0,0.6531194746494293,2.0,0.6095850765705109,,
27.0,0.7322948862005163,10.0,0.6263395875692368,1.0,0.4556724429130554,2.0,0.5128092169761658,1.0,0.7454063296318054
31.0,0.749967880787388,10.0,0.5933765202760697,1.0,0.3877309560775757,,,,
7.0,0.7581060869353158,2.0,0.631713479757309,,,,,,
3.0,0.7697082360585531,1.0,0.49246081709861755,1.0,0.5215124487876892,,,,
,,,,,,1.0,0.251864492893219,,
129.0,0.6998722890550776,37.0,0.5776563625077944,,,4.0,0.4453287348151207,,
,,2.0,0.6329011619091034,,,,,,
,,,,,,1.0,0.251864492893219,,
63.0,0.7341733570136721,24.0,0.5481756801406542,,,4.0,0.45485445111989975,,
126.0,0.7756365712672945,28.0,0.5937524821077075,,,3.0,0.46372972925504047,,
30.0,0.7584900120894115,8.0,0.5734329000115395,,,,,,
,,,,,,1.0,0.251864492893219,,
,,,,,,1.0,0.251864492893219,,
1.0,0.47194498777389526,,,,,1.0,0.4638785421848297,,
2.0,0.7208320200443268,,,,,,,,
3.0,0.8116848667462667,,,,,,,,
1.0,0.7342343926429749,,,,,,,,
5.0,0.7235840916633606,2.0,0.5826601684093475,,,,,,
40.0,0.7390661261975765,23.0,0.5711561026780502,1.0,0.39558953046798706,,,,
,,,,,,1.0,0.251864492893219,,
,,1.0,0.5758014917373657,,,,,,
77.0,0.7632009963710586,22.0,0.5674624619158831,2.0,0.5860509276390076,3.0,0.4709991216659546,1.0,0.6167309880256653
,,,,,,1.0,0.251864492893219,,
42.0,0.7023620974449885,19.0,0.5245431143986551,1.0,0.5156713128089905,3.0,0.6643698910872141,3.0,0.4943927427132924
9.0,0.807401696840922,2.0,0.5538632273674011,,,,,,
1.0,0.762887716293335,2.0,0.5805372595787048,,,,,,
22.0,0.736095826734196,10.0,0.519349929690361,,,3.0,0.4974483549594879,,
,,,,,,1.0,0.251864492893219,,
34.0,0.7610000634894651,6.0,0.4704045181473096,1.0,0.3910429775714874,3.0,0.4958512882391612,,
92.0,0.7599318872975267,16.0,0.556502902880311,,,1.0,0.5041047930717468,,
22.0,0.6919566880572926,,,,,,,,
,,,,,,1.0,0.251864492893219,,
290.0,0.7271759996126438,63.0,0.5282594419661022,3.0,0.4725448687871297,4.0,0.3490704745054245,4.0,0.5485195070505142
,,,,,,1.0,0.251864492893219,,
16.0,0.695749981328845,10.0,0.5542458891868591,,,,,1.0,0.6974219679832458
2.0,0.6513388752937317,3.0,0.5360551277796427,1.0,0.49820268154144287,,,1.0,0.49578359723091125
30.0,0.7874434451262157,5.0,0.543693232536316,,,1.0,0.5449126958847046,,
15.0,0.6962094128131866,4.0,0.6156684011220932,,,,,,
,,,,,,1.0,0.251864492893219,,
1.0,0.48543813824653625,,,1.0,0.442979633808136,,,,
1.0,0.6954604983329773,,,,,,,,
146.0,0.7342957268430762,48.0,0.5828712259729704,6.0,0.40702369064092636,15.0,0.40474868218104043,5.0,0.5618906855583191
16.0,0.7388663366436958,7.0,0.5480909219809941,,,1.0,0.6086997389793396,,
9.0,0.6854720380571153,,,,,,,,
1.0,0.676647961139679,,,,,,,,
,,,,,,1.0,0.251864492893219,,
13.0,0.6501328624211825,5.0,0.5432670950889588,1.0,0.5306431651115417,1.0,0.32874956727027893,1.0,0.42288461327552795
8.0,0.8000472337007523,1.0,0.5443175435066223,,,,,,
64.0,0.6857926547527313,19.0,0.5483151297820242,1.0,0.4332747459411621,2.0,0.4672042429447174,,
,,,,,,1.0,0.251864492893219,,
30.0,0.7178169786930084,14.0,0.5935190532888684,1.0,0.5557867884635925,3.0,0.3970147867997487,,
2.0,0.6662506014108658,1.0,0.3437536656856537,,,,,,
12.0,0.6581511149803797,5.0,0.4983783721923828,2.0,0.32964959740638733,3.0,0.43232832352320355,1.0,0.5997417569160461
44.0,0.6723780327222564,13.0,0.5799990869485415,4.0,0.582025058567524,4.0,0.36733437329530716,1.0,0.7741441130638123
54.0,0.7253516757929767,10.0,0.5547385454177857,,,,,1.0,0.49242809414863586
5.0,0.7662251949310303,1.0,0.5829022526741028,,,,,,
,,,,,,1.0,0.251864492893219,,
19.0,0.7203791047397413,5.0,0.4910337567329407,,,,,,
2.0,0.4918818175792694,,,,,,,,
13.0,0.7441318722871634,2.0,0.5988054126501083,,,2.0,0.5137336999177933,,
17.0,0.6951720661976758,5.0,0.47692089676856997,,,,,,
,,,,,,1.0,0.251864492893219,,
